-1.678923544595033457e+00,-5.919194692290083992e-01,1.857952344510999110e+00,-1.972220539175916221e+00,-1.582788515128870532e+00,1.523674820609709268e+00,-1.879867545098571124e+00
-1.674213418097208805e+00,-5.792339149310405944e-01,1.848759472575353113e+00,-1.971771689263593474e+00,-1.589586321218599885e+00,1.531233888802622900e+00,-1.853767441237406111e+00
-1.669503256273576097e+00,-5.665482654917940453e-01,1.839566531693442197e+00,-1.971322835984909760e+00,-1.596384178291672118e+00,1.538793013688322331e+00,-1.827667141626241332e+00
-1.664790782352250087e+00,-5.538563889924374983e-01,1.830369078232515712e+00,-1.970873762375658034e+00,-1.603185372258516983e+00,1.546355849154648077e+00,-1.801554030047084698e+00
-1.660081721375000985e+00,-5.411737044091414761e-01,1.821178285900082461e+00,-1.970425014001758068e+00,-1.609981640554673188e+00,1.553913207341961034e+00,-1.775459830527916116e+00
-1.655370598830690154e+00,-5.284854675076829933e-01,1.811983469955545489e+00,-1.969976069171522015e+00,-1.616780884170735177e+00,1.561473874044663201e+00,-1.749354207299754771e+00
-1.650661594987048231e+00,-5.158029367995482506e-01,1.802792789132204865e+00,-1.969527326242150211e+00,-1.623577070009831758e+00,1.569031140540843694e+00,-1.723260324373585783e+00
-1.645950848952153711e+00,-5.031157139325637129e-01,1.793598708030532451e+00,-1.969078417291251659e+00,-1.630375770235391375e+00,1.576591203000675678e+00,-1.697156787487453133e+00
-1.641242791673859669e+00,-4.904357325627802799e-01,1.784409874642505667e+00,-1.968629764564504558e+00,-1.637170589960925682e+00,1.584146950397099740e+00,-1.671068149739711961e+00
-1.636532599181928394e+00,-4.777500005260987836e-01,1.775216873904507553e+00,-1.968180908363295734e+00,-1.643968491295473067e+00,1.591706124500959385e+00,-1.644967680187085834e+00
-1.631822317015042323e+00,-4.650640269722299824e-01,1.766023698145653631e+00,-1.967732043616542192e+00,-1.650766522051799301e+00,1.599265442520082514e+00,-1.618866713720921391e+00
-1.627112540902133420e+00,-4.523794163488905617e-01,1.756831510065029356e+00,-1.967283227094031473e+00,-1.657563822454746427e+00,1.606823948396151280e+00,-1.592768551438755287e+00
-1.622401629935862566e+00,-4.396917492802631666e-01,1.747637107062656181e+00,-1.966834302426053505e+00,-1.664362760714574119e+00,1.614384275546861591e+00,-1.566664100622593203e+00
-1.617690809592065238e+00,-4.270043262807290962e-01,1.738442880930435308e+00,-1.966385386393913137e+00,-1.671161568185133284e+00,1.621944457261678796e+00,-1.540560151970430613e+00
-1.612982284154067525e+00,-4.143230840392161940e-01,1.729253133823380972e+00,-1.965936689054045061e+00,-1.677957063573813246e+00,1.629500955986358690e+00,-1.514468920021259990e+00
-1.608269740476045762e+00,-4.016310196675482724e-01,1.720055544216562815e+00,-1.965487608797352737e+00,-1.684758358215765472e+00,1.637063903402038889e+00,-1.488355421901103481e+00
-1.603560198455491914e+00,-3.889470395137481495e-01,1.710863813019855240e+00,-1.965038814582593885e+00,-1.691555320769094539e+00,1.644622033593913679e+00,-1.462258556788936348e+00
-1.598852392062543482e+00,-3.762677338412467876e-01,1.701675469291045184e+00,-1.964590185763881003e+00,-1.698349778408827282e+00,1.652177378355836002e+00,-1.436171309265763307e+00
-1.594140175642808410e+00,-3.635765508583835293e-01,1.692478518402427135e+00,-1.964141136693156042e+00,-1.705150600741092148e+00,1.659739800569548507e+00,-1.410059624573605896e+00
-1.589429823954732202e+00,-3.508903900664785414e-01,1.683285206957323199e+00,-1.963692265321404395e+00,-1.711948731832637183e+00,1.667299230160073975e+00,-1.383958272871441686e+00
-1.584718946006316909e+00,-3.382028119232328711e-01,1.674090868396725940e+00,-1.963243343799851548e+00,-1.718747622440033762e+00,1.674859504321927428e+00,-1.357854005016279508e+00
-1.580009547926656044e+00,-3.255192194384291526e-01,1.664899418133066744e+00,-1.962794563301891504e+00,-1.725544377253235506e+00,1.682417403509597564e+00,-1.331757937520111845e+00
-1.575301857198915911e+00,-3.128402252814005413e-01,1.655711300150942922e+00,-1.962345945505455491e+00,-1.732338667961218270e+00,1.689972562645677634e+00,-1.305671330929609075e+00
-1.570588727275849861e+00,-3.001465820045066679e-01,1.646512566354978668e+00,-1.961896809382739582e+00,-1.739140808690878393e+00,1.697536450899415961e+00,-1.279554584264736894e+00
-1.565881202351911083e+00,-2.874680343987806586e-01,1.637324771976289339e+00,-1.961448207386520703e+00,-1.745934860105481157e+00,1.705091343944502347e+00,-1.253468896438609814e+00
-1.561171474894415212e+00,-2.747835548166955300e-01,1.628132678857654225e+00,-1.960999395500611087e+00,-1.752732090287370648e+00,1.712649771735707649e+00,-1.227371003769443414e+00
-1.556459025277245223e+00,-2.620917437745386991e-01,1.618935272831757866e+00,-1.960550324207415596e+00,-1.759533249177675618e+00,1.720212568197396763e+00,-1.201258026866286688e+00
-1.551749284254639205e+00,-2.494072276582026126e-01,1.609743153237756852e+00,-1.960101511028823573e+00,-1.766330498937168869e+00,1.727771017758631622e+00,-1.175160059029120463e+00
-1.547037741710020065e+00,-2.367178595903693950e-01,1.600547517568092104e+00,-1.959652526174800125e+00,-1.773130348711187354e+00,1.735332358500761840e+00,-1.149052108463960442e+00
-1.542331042569201838e+00,-2.240415360261036881e-01,1.591361334891015611e+00,-1.959204002871304473e+00,-1.779923208329024398e+00,1.742885926284005738e+00,-1.122970996528783294e+00
-1.537620834869119602e+00,-2.113557630300501033e-01,1.582168304470888298e+00,-1.958755145220840044e+00,-1.786721131612464486e+00,1.750445124794736351e+00,-1.096870442703618664e+00
-1.532908834266521803e+00,-1.986651612969713709e-01,1.572971774797985889e+00,-1.958306116716336476e+00,-1.793521642470493838e+00,1.758007200653322721e+00,-1.070759953913460238e+00
-1.528200538446276902e+00,-1.859845374737692514e-01,1.563782475841654751e+00,-1.957857441257814690e+00,-1.800316806467445963e+00,1.765563330874895032e+00,-1.044669994339288754e+00
-1.523490493103608623e+00,-1.732992017470320334e-01,1.554589762298562050e+00,-1.957408599079145217e+00,-1.807114495431442647e+00,1.773122268825581882e+00,-1.018570340181123690e+00
-1.518778449921636797e+00,-1.606084853369988685e-01,1.545393149522428011e+00,-1.956959566517054272e+00,-1.813915067741394660e+00,1.780684413017872725e+00,-9.924596154469655929e-01
-1.514067909829250436e+00,-1.479218171249414848e-01,1.536199470363910136e+00,-1.956510677191377612e+00,-1.820713470744101059e+00,1.788244144969922456e+00,-9.663572197448020429e-01
-1.509359930292741181e+00,-1.352420451333201656e-01,1.527010788706472777e+00,-1.956062031873007534e+00,-1.827508178270190964e+00,1.795799767602085595e+00,-9.402690127856295765e-01
-1.504649854334372483e+00,-1.225566269508081840e-01,1.517818015409950094e+00,-1.955613186776825163e+00,-1.834305911419751522e+00,1.803358754686520182e+00,-9.141691889774643531e-01
-1.499937867014278448e+00,-1.098660609908502228e-01,1.508621511660843462e+00,-1.955164159538073321e+00,-1.841106403108044187e+00,1.810920809228619088e+00,-8.880587737893059774e-01
-1.495229826465446221e+00,-9.718612467771088614e-02,1.499432710924126111e+00,-1.954715508405554525e+00,-1.847901198689081426e+00,1.818476529776689832e+00,-8.619702287441037836e-01
-1.490519716993193855e+00,-8.450061623388821497e-02,1.490239872217717032e+00,-1.954266660115677734e+00,-1.854698980206956893e+00,1.826035570646034945e+00,-8.358702192263095521e-01
-1.485809727742253061e+00,-7.181543157626853191e-02,1.481047268150254448e+00,-1.953817823282250288e+00,-1.861496588217568249e+00,1.833594418577655150e+00,-8.097708758878030544e-01
-1.481099638972391608e+00,-5.912997888918619660e-02,1.471854469849219749e+00,-1.953368976965201176e+00,-1.868294339857087483e+00,1.841153426222673417e+00,-7.836709810876381077e-01
-1.476386411763533024e+00,-4.643607359720534900e-02,1.462655546178135646e+00,-1.952919831571668485e+00,-1.875096620992733332e+00,1.848717470605963697e+00,-7.575536953354841119e-01
-1.471679453708091945e+00,-3.375905271079515657e-02,1.453468858170900102e+00,-1.952471283594991336e+00,-1.881889854284483965e+00,1.856271453909532410e+00,-7.314711486833076481e-01
-1.466969315387896655e+00,-2.107346657221274844e-02,1.444275963161237630e+00,-1.952022432556059783e+00,-1.888687677436638568e+00,1.863830541075631730e+00,-7.053709793111428983e-01
-1.462259107169702421e+00,-8.387692180753792554e-03,1.435082931729898315e+00,-1.951573574856221960e+00,-1.895485601467834291e+00,1.871389740417856329e+00,-6.792704226149782754e-01
-1.457547422850840269e+00,4.302057720744106514e-03,1.425887019355889462e+00,-1.951124576491870100e+00,-1.902285655855001645e+00,1.878951308687033750e+00,-6.531616864398188671e-01
-1.452838930289394481e+00,1.698321141744041016e-02,1.416697336414825870e+00,-1.950675882284962137e+00,-1.909081103795184031e+00,1.886507754649627833e+00,-6.270706366686480404e-01
-1.448128896674894639e+00,2.966851555727311254e-02,1.407504645761893380e+00,-1.950227041223924429e+00,-1.915878775832710934e+00,1.894066673778309839e+00,-6.009710474994828244e-01
-1.443418810966603294e+00,4.235395999877798051e-02,1.398311853436201568e+00,-1.949778195198626385e+00,-1.922676523053673980e+00,1.901625676509953511e+00,-5.748711696643177271e-01
-1.438708844847947477e+00,5.503908235534116233e-02,1.389119294516599545e+00,-1.949329360569582281e+00,-1.929474097679027222e+00,1.909184487317619361e+00,-5.487719545081521932e-01
-1.433996651460639482e+00,6.773020330609079431e-02,1.379922388580946180e+00,-1.948880313693724720e+00,-1.936274886770152692e+00,1.916746872567635540e+00,-5.226603974449945955e-01
-1.429288292148142014e+00,8.041099812988430906e-02,1.370732965705194539e+00,-1.948431632184730145e+00,-1.943070142401166045e+00,1.924303104685041177e+00,-4.965700860428233776e-01
-1.424576160495453214e+00,9.310195281378978727e-02,1.361536180258545503e+00,-1.947982591191852464e+00,-1.949870842394902493e+00,1.931865390859969001e+00,-4.704588710681389396e-01
-1.419865327644848740e+00,1.057894094972978982e-01,1.352341929716476043e+00,-1.947533673967880352e+00,-1.956669667915687638e+00,1.939425592646393026e+00,-4.443548531123259759e-01
-1.415156080987965526e+00,1.184725941625094786e-01,1.343150774988446816e+00,-1.947084907899702566e+00,-1.963466204190665421e+00,1.946983248822521606e+00,-4.182596246913348192e-01
-1.410447793033600572e+00,1.311531968009203020e-01,1.333961491384150877e+00,-1.946636233190757403e+00,-1.970261356835326660e+00,1.954539366420499968e+00,-3.921697087041632335e-01
-1.405734739580617010e+00,1.438466341246655289e-01,1.324762906836763010e+00,-1.946187104355232123e+00,-1.977063387200903799e+00,1.962103131950874602e+00,-3.660533857810088221e-01
-1.401027582052112530e+00,1.565241922421619636e-01,1.315575829512950712e+00,-1.945738537369836818e+00,-1.983856908378596406e+00,1.969657435379707167e+00,-3.399697337938333286e-01
-1.396317199465729297e+00,1.692104362509719573e-01,1.306382457762846894e+00,-1.945289663053641593e+00,-1.990655084063571945e+00,1.977216914557522687e+00,-3.138682108756692957e-01
-1.391605568323983411e+00,1.819000429331318336e-01,1.297186649175949169e+00,-1.944840669756784823e+00,-1.997455061703814039e+00,1.984778397485160051e+00,-2.877597693695096992e-01
-1.386895551053557440e+00,1.945853030542663287e-01,1.287993990422155122e+00,-1.944391830253250131e+00,-2.004252710153047623e+00,1.992337290383979553e+00,-2.616602707673443828e-01
-1.382185472222023259e+00,2.072707289749356474e-01,1.278801211518002967e+00,-1.943942984883270331e+00,-2.011050447449253209e+00,1.999896282079427490e+00,-2.355604310381793076e-01
-1.377475327213474987e+00,2.199563331269335231e-01,1.269608303454514253e+00,-1.943494133206974395e+00,-2.017848280254254334e+00,2.007455379979361076e+00,-2.094602246040143390e-01
-1.372766997480454387e+00,2.326370482857631483e-01,1.260418938309768588e+00,-1.943045454516746151e+00,-2.024643493195215527e+00,2.015011564626007612e+00,-1.833700771098429327e-01
-1.368054623837322348e+00,2.453286547107435267e-01,1.251221680564306604e+00,-1.942596390463470879e+00,-2.031444542437344403e+00,2.022574239160412013e+00,-1.572575211996860567e-01
-1.363345024165049768e+00,2.580127901351103037e-01,1.242029836847294400e+00,-1.942147590754810915e+00,-2.038241588195488951e+00,2.030132461874913030e+00,-1.311603366235192247e-01
-1.358636956266919160e+00,2.706928001067831491e-01,1.232840982732265722e+00,-1.941698937016050008e+00,-2.045036423247913682e+00,2.037688226314631201e+00,-1.050716400283468466e-01
-1.353923835351841021e+00,2.833864191229017448e-01,1.223642266517417365e+00,-1.941249801751747217e+00,-2.051838550976955666e+00,2.045252100111858873e+00,-7.895494327920857258e-02
-1.349216552462366714e+00,2.960643148689927617e-01,1.214454944523458257e+00,-1.940801222820121019e+00,-2.058632253079633045e+00,2.052806604726820972e+00,-5.287059663248742936e-02
-1.344504475123366349e+00,3.087551232724866646e-01,1.205258265082195912e+00,-1.940352187003047790e+00,-2.065432874686107034e+00,2.060368803736175813e+00,-2.675968262485939678e-02
-1.339793398926515611e+00,3.214432353485876526e-01,1.196063539595158876e+00,-1.939903246589477437e+00,-2.072232051412023157e+00,2.067929396057943237e+00,-6.543162206979341589e-04
-1.335086182568765434e+00,3.341209519080266532e-01,1.186876347452832992e+00,-1.939454673997969225e+00,-2.079025657493976276e+00,2.075483793899161711e+00,2.542966175547733271e-02
-1.330373710437280366e+00,3.468128235868917497e-01,1.177678897485183729e+00,-1.939005600559279507e+00,-2.085826848877665007e+00,2.083046626493052944e+00,5.154276341663380917e-02
-1.325665955054798895e+00,3.594919918753868848e-01,1.168490653314780525e+00,-1.938556976601591986e+00,-2.092621232897450501e+00,2.090601889390592660e+00,7.762972827680736376e-02
-1.320954014741580140e+00,3.721824312340168972e-01,1.159294241310170337e+00,-1.938107953842344244e+00,-2.099421656743908571e+00,2.098163868493491346e+00,1.037398829869659728e-01
-1.316242819190599045e+00,3.848708647607843591e-01,1.150099282876685614e+00,-1.937659002054962443e+00,-2.106221005725545492e+00,2.105724652361284033e+00,1.298459107651269984e-01
-1.311534914733207380e+00,3.975504345454749511e-01,1.140910747753043575e+00,-1.937210363891231468e+00,-2.113015604895037480e+00,2.113280154502379826e+00,1.559337016902997974e-01
-1.306824809336665449e+00,4.102359320123857289e-01,1.131717917001300089e+00,-1.936761515989748217e+00,-2.119813380530716884e+00,2.120839188830802691e+00,1.820336886234647233e-01
-1.302112780897330735e+00,4.229266087167918853e-01,1.122521332998740684e+00,-1.936312484832552139e+00,-2.126613931563620330e+00,2.128401309363304073e+00,2.081443316646227892e-01
-1.297403767821877496e+00,4.356091642885141502e-01,1.113330634157442711e+00,-1.935863741023437834e+00,-2.133410130726363541e+00,2.135958590675199442e+00,2.342382657467916851e-01
-1.292693538125591957e+00,4.482949965258705149e-01,1.104137560806774498e+00,-1.935414881276852572e+00,-2.140208085755431977e+00,2.143517824486637746e+00,2.603389414589563633e-01
-1.287983294817095059e+00,4.609808654243329751e-01,1.094944460888811921e+00,-1.934966020233096051e+00,-2.147006060430081575e+00,2.151077080143696474e+00,2.864396926001210875e-01
-1.283273995213990659e+00,4.736641926870232555e-01,1.085753202824316199e+00,-1.934517249119426241e+00,-2.153802673118748956e+00,2.158634821290811523e+00,3.125352144106573471e-01
-1.278563839347176989e+00,4.863498260830590447e-01,1.076560273568478276e+00,-1.934068396408395563e+00,-2.160600521594748358e+00,2.166193936616682691e+00,3.386354810134526994e-01
-1.273850389810945893e+00,4.990443301585242297e-01,1.067360915975489100e+00,-1.933619229828251074e+00,-2.167403123600410542e+00,2.173758337803080032e+00,3.647539987426069996e-01
-1.269141902148012147e+00,5.117254706622964555e-01,1.058171242594974304e+00,-1.933170536088145042e+00,-2.174198564470902983e+00,2.181314775904274583e+00,3.908450213697777231e-01
-1.264434395553422075e+00,5.244039689024803108e-01,1.048983483990134191e+00,-1.932721935838615179e+00,-2.180992589431999917e+00,2.188869639533421285e+00,4.169306076279521434e-01
-1.259724342815884857e+00,5.370893245454586573e-01,1.039790756014290052e+00,-1.932273092955254068e+00,-2.187790289068509697e+00,2.196428589351798522e+00,4.430303027631175006e-01
-1.255009262603535625e+00,5.497882204414932250e-01,1.030588215789851825e+00,-1.931823770980380273e+00,-2.194595244518405153e+00,2.203995607536270995e+00,4.691578565162646819e-01
-1.250304345814591711e+00,5.624597436842623255e-01,1.021405511773599395e+00,-1.931375417525504234e+00,-2.201385531788678129e+00,2.211546314903904520e+00,4.952290919504482303e-01
-1.245592338099731133e+00,5.751503645724517222e-01,1.012208968219515670e+00,-1.930926388343239708e+00,-2.208186052911353947e+00,2.219108402176638073e+00,5.213396201516063977e-01
-1.240882106613604874e+00,5.878362016302994819e-01,1.003015891375569790e+00,-1.930477528426092215e+00,-2.214984010523577851e+00,2.226667638860511111e+00,5.474403057817710527e-01
-1.236173331351491766e+00,6.005181167109344686e-01,9.938256566805286907e-01,-1.930028807279319691e+00,-2.221779866466457865e+00,2.234224538516572434e+00,5.735329220749407764e-01
-1.231463163357617852e+00,6.132037827681909858e-01,9.846327037560035356e-01,-1.929579953412644988e+00,-2.228577732444620096e+00,2.241783673304611479e+00,5.996332558771055865e-01
-1.226753796553072595e+00,6.258872910212495144e-01,9.754413145327709422e-01,-1.929131175895036465e+00,-2.235374442120569238e+00,2.249341522300269069e+00,6.257291500692734321e-01
-1.222044071262226250e+00,6.385717647680029252e-01,9.662492256428399928e-01,-1.928682364215597023e+00,-2.242171669175480719e+00,2.256899946614316477e+00,6.518270307324399715e-01
-1.217333797243826732e+00,6.512577163759500909e-01,9.570560657875910593e-01,-1.928233500245350784e+00,-2.248969688171649217e+00,2.264459251556303787e+00,6.779279520456042984e-01
-1.212622392271204053e+00,6.639467139278257823e-01,9.478606986206392637e-01,-1.927784528501204298e+00,-2.255769339397336815e+00,2.272020371515382386e+00,7.040351402865687724e-01
-1.207913288359861115e+00,6.766295141434256477e-01,9.386698224926589562e-01,-1.927335776035914661e+00,-2.262565669657358391e+00,2.279577798605672889e+00,7.301295777153368194e-01
-1.203201341629058119e+00,6.893199707862227577e-01,9.294733979626887965e-01,-1.926886752665105451e+00,-2.269366102765880466e+00,2.287139788007861441e+00,7.562397679870914713e-01
-1.198490077027897449e+00,7.020085902824761970e-01,9.202783047622378199e-01,-1.926437794297610084e+00,-2.276165551402958176e+00,2.294700682691153126e+00,7.823461783912525336e-01
-1.193781152502469745e+00,7.146909073667269130e-01,9.110877787462444699e-01,-1.925989058926840469e+00,-2.282961622767456067e+00,2.302257821893131773e+00,8.084396217934217699e-01
-1.189072924790383068e+00,7.273713477575438624e-01,9.018986127183126200e-01,-1.925540389958662502e+00,-2.289756688468523205e+00,2.309813842811012652e+00,8.345292039615933577e-01
-1.184359911891426975e+00,7.400646758591012953e-01,8.927001073212371685e-01,-1.925091264987719653e+00,-2.296558660305223043e+00,2.317377543258069217e+00,8.606453021637480161e-01
-1.179649864382109392e+00,7.527500174211702033e-01,8.835073895494401919e-01,-1.924642422602580005e+00,-2.303356352396197959e+00,2.324936484685913296e+00,8.867449683279131634e-01
-1.174942544778797116e+00,7.654280120468527349e-01,8.743199959001634047e-01,-1.924193840172320868e+00,-2.310150107485467341e+00,2.332491048221247532e+00,9.128295184160880593e-01
-1.170229223038075972e+00,7.781221719368950351e-01,8.651208877288740773e-01,-1.923744685770406360e+00,-2.316952525052538014e+00,2.340055244314433125e+00,9.389473279952413876e-01
-1.165522132958314527e+00,7.907995483979770590e-01,8.559339420464637804e-01,-1.923296125212516250e+00,-2.323745948886035251e+00,2.347609439497839734e+00,9.650306062304173649e-01
-1.160810429139605970e+00,8.034893508174608678e-01,8.467379916141164475e-01,-1.922847124989933043e+00,-2.330546031416007580e+00,2.355171039061434879e+00,9.911394504595768540e-01
-1.156101199587600492e+00,8.161724894149382514e-01,8.375468702701059920e-01,-1.922398360551758945e+00,-2.337342543004675477e+00,2.362728667786722081e+00,1.017234584097745032e+00
-1.151391924630156050e+00,8.288557503006723781e-01,8.283556603071627888e-01,-1.921949591786688893e+00,-2.344139120123933662e+00,2.370286369381136016e+00,1.043329969339913177e+00
-1.146682035333357996e+00,8.415406657566683046e-01,8.191632513227050660e-01,-1.921500764478357715e+00,-2.350936583877510699e+00,2.377845056900890430e+00,1.069428758805079038e+00
-1.141969896441996424e+00,8.542316399361388202e-01,8.099664517481567350e-01,-1.921051722795672934e+00,-2.357737294318332566e+00,2.385407354692835824e+00,1.095540013891237008e+00
-1.137259683937604127e+00,8.669174258714062997e-01,8.007734119513375548e-01,-1.920602864687383393e+00,-2.364535224535507130e+00,2.392966560913785123e+00,1.121640594338401575e+00
-1.132551437891563095e+00,8.795979156401694254e-01,7.915842101405675679e-01,-1.920154193972077650e+00,-2.371330316696727003e+00,2.400522611254996885e+00,1.147730278100046464e+00
-1.127841508722236652e+00,8.922829384829037425e-01,7.823917233358972378e-01,-1.919705362864107423e+00,-2.378127837995619664e+00,2.408081362764361799e+00,1.173829288509836033e+00
-1.123131116940693897e+00,9.049692072565890255e-01,7.731983336393702944e-01,-1.919256487671662459e+00,-2.384926026951345257e+00,2.415640856699071470e+00,1.199930862380903074e+00
-1.118421349258877706e+00,9.176537951728767073e-01,7.640061620139212417e-01,-1.918807671952589722e+00,-2.391723315186268017e+00,2.423199349044461659e+00,1.226028977944069176e+00
-1.113710951129139204e+00,9.303400810438492430e-01,7.548127599274608857e-01,-1.918358796155195556e+00,-2.398521513303914166e+00,2.430758853167103162e+00,1.252130586992233230e+00
-1.108998062624128922e+00,9.430330741212510359e-01,7.456144973131668685e-01,-1.917909683038331758e+00,-2.405323305611269724e+00,2.438322353979962998e+00,1.278245995893388276e+00
-1.104290852907630516e+00,9.557107727941297481e-01,7.364273181327386508e-01,-1.917461111079699299e+00,-2.412116902108354388e+00,2.445876741162937851e+00,1.304329937068563705e+00
-1.099580631359831306e+00,9.683965830855645329e-01,7.272342606856754266e-01,-1.917012252109621118e+00,-2.418914845377264644e+00,2.453435961897240336e+00,1.330430567627728378e+00
-1.094867613373958992e+00,9.810899248874661582e-01,7.180357453603377627e-01,-1.916563126653922478e+00,-2.425716824555565587e+00,2.460999670508058124e+00,1.356546694017882748e+00
-1.090157825815488257e+00,9.937745663365797899e-01,7.088435349411237318e-01,-1.916114309040710673e+00,-2.432514141477115643e+00,2.468558194752589419e+00,1.382644919723049037e+00
-1.085448608651066182e+00,1.006457671571182155e+00,6.996524377742702194e-01,-1.915665545783007184e+00,-2.439310635187624587e+00,2.476115803597605858e+00,1.408739984718217153e+00
-1.080737446400547030e+00,1.019146015411437567e+00,6.904575443341314234e-01,-1.915216597168981405e+00,-2.446109936108963545e+00,2.483676534022999149e+00,1.434845827969378318e+00
-1.076028285663215733e+00,1.031828968673704106e+00,6.812665572974453410e-01,-1.914767839288478379e+00,-2.452906348382079660e+00,2.491234052310739244e+00,1.460940580286546719e+00
-1.071319918908748114e+00,1.044509783540593650e+00,6.720771198970140192e-01,-1.914319157070303756e+00,-2.459701614753584398e+00,2.498790296371425246e+00,1.487030932926717952e+00
-1.066607891929546748e+00,1.057200456312493930e+00,6.628805387442334718e-01,-1.913870126052250598e+00,-2.466502163679176185e+00,2.506352414560625075e+00,1.513141567876876259e+00
-1.061897032010739705e+00,1.069887985897474136e+00,6.536862353724743890e-01,-1.913421206248823392e+00,-2.473301028265662449e+00,2.513912659787579162e+00,1.539245735825030437e+00
-1.057188994467797238e+00,1.082567914114996199e+00,6.444974405024278541e-01,-1.912972555402749908e+00,-2.480095819508502331e+00,2.521468375511632942e+00,1.565334264213770865e+00
-1.052479538677326465e+00,1.095251662029513851e+00,6.353058776031343946e-01,-1.912523769405257701e+00,-2.486892657611801560e+00,2.529026367316762336e+00,1.591430651501378302e+00
-1.047766710508796439e+00,1.107944492605611897e+00,6.261077327490611744e-01,-1.912074662038138140e+00,-2.493694362839607770e+00,2.536589771298344065e+00,1.617545726061533573e+00
-1.043057649578648327e+00,1.120627177062053059e+00,6.169169405085561664e-01,-1.911625913668726806e+00,-2.500490631067786129e+00,2.544147129410066821e+00,1.643639925319702266e+00
-1.038347394965892789e+00,1.133313076405724651e+00,6.077238185277887839e-01,-1.911177051547735095e+00,-2.507288622057105343e+00,2.551706403208817253e+00,1.669740739100866955e+00
-1.033639442983513845e+00,1.145992774187148733e+00,5.985351906484381868e-01,-1.910728408855126403e+00,-2.514083289816187783e+00,2.559261981620607251e+00,1.695828793375039778e+00
-1.028927358493896937e+00,1.158683601849050060e+00,5.893384972511380715e-01,-1.910279372356637584e+00,-2.520883921742661737e+00,2.566824192105662039e+00,1.721939747006197674e+00
-1.024219325968675154e+00,1.171363516552589079e+00,5.801497121743031116e-01,-1.909830721988726276e+00,-2.527678705743765963e+00,2.574379899777003988e+00,1.748028247590370121e+00
-1.019507111809791811e+00,1.184054693446410456e+00,5.709527656982459343e-01,-1.909381673133448531e+00,-2.534479524813097129e+00,2.581942318362377975e+00,1.774139919754527561e+00
-1.014797175364815063e+00,1.196739735884299716e+00,5.617602646935064836e-01,-1.908932841332147801e+00,-2.541277056612442298e+00,2.589501081548103656e+00,1.800238970480692924e+00
-1.010085879818246379e+00,1.209428438724313049e+00,5.525651110961272705e-01,-1.908483880015720002e+00,-2.548076549910927913e+00,2.597062025894275816e+00,1.826345552361853697e+00
-1.005378917476607237e+00,1.222105471154531831e+00,5.433784147234115292e-01,-1.908035331630591136e+00,-2.554869789388657608e+00,2.604616016076569007e+00,1.852428122765030105e+00
-1.000667198114542966e+00,1.234795315436177932e+00,5.341824339547076583e-01,-1.907586329926809210e+00,-2.561669894351301213e+00,2.612177640584989913e+00,1.878537053124189393e+00
-9.959571098156921876e-01,1.247480766854709877e+00,5.249896365729564973e-01,-1.907137483654644639e+00,-2.568467645311042435e+00,2.619736647474104618e+00,1.904636945314354346e+00
